회차,지역,선거구명,기호,정당명,성명,한자,성별,생년월일,(연령),직업,학력,경력,경력2,year,age1,seoul,yeonsei,korea,sky,undergra,master,phd,law,politic,corp,govern,election,지지율,_merge,edu1,rating_1
2,인천_경기,서구,2,국민회의,박현양,朴賢陽,남,1940,58,남양빌딩대표,인하대전기공학과졸업,인천시건설국도시계획과,인천시동구건설과장,1998,58,0,0,0,0,0,0,0,0,0,1,0,1,27.60000038,matched (3),0,15.26592541
2,인천_경기,용인시,2,국민회의,김정길,金政吉,남,1935,62,정당인,용인초졸업,대호산업주식회사대표이사,제13대국회의원,1998,63,0,0,0,0,0,0,0,0,1,0,0,0,27.60000038,matched (3),0,15.26592541
2,인천_경기,여주군,2,국민회의,박용국,朴容國,남,1940,57,여주군수,강원대농학과졸업,새마을지도자여주군회장,여주농업협동조합장,1998,58,0,0,0,0,0,0,0,0,1,0,0,1,27.60000038,matched (3),0,15.26592541
2,인천_경기,안양시,2,국민회의,이준형,李俊炯,남,1949,48,정당인,성균관대사학과졸업,신민당총재비서실차장,새정치국민회의중앙당당무위원(현),1998,49,0,0,0,0,0,0,0,0,1,0,0,0,27.60000038,matched (3),0,15.26592541
2,인천_경기,성남시,2,국민회의,김병량,金炳亮,남,1936,62,정치인,원광대대학원졸업,경기도부지사,성남시장,1998,62,0,0,0,0,0,1,0,0,1,0,0,1,27.60000038,matched (3),2,15.26592541
2,인천_경기,부천시,2,국민회의,원혜영,元惠榮,남,1951,46,정당인,서울대역사교육학과졸업,14대국회의원,새정치국민회의당무위원,1998,47,1,0,0,1,0,0,0,0,1,0,0,1,27.60000038,matched (3),1,15.26592541
2,인천_경기,안산시,2,국민회의,박성규,朴成奎,남,1936,61,사업,연세대산업대학원졸업,상공부검사국장,현연세대학교산업대학원원우회장,1998,62,0,1,0,1,0,1,0,0,0,0,0,1,27.60000038,matched (3),2,15.26592541
2,인천_경기,중구,2,국민회의,이세영,李世英,남,1945,52,공무원,고려대영문학과졸업,인천광역시의원(전),인천광역시중구청장(현),1998,53,0,0,1,1,1,0,0,0,0,0,1,1,27.60000038,matched (3),1,15.26592541
2,인천_경기,의정부시,2,국민회의,김기형,金基亨,남,1931,67,정당인,서울대법학과졸업,경기도내무국장,의정부시장,1998,67,1,0,0,1,0,0,0,0,1,0,0,1,27.60000038,matched (3),1,15.26592541
2,인천_경기,동구,2,국민회의,김창수,金昌秀,남,1943,55,동구청장,인하대행정대학원수료,민주자유당중.동구.옹진군지구당사무국장,현)동구청장,1998,55,0,0,0,0,0,1,0,0,1,0,0,1,27.60000038,matched (3),2,15.26592541
2,인천_경기,연천군,2,국민회의,이규승,李奎承,남,1936,61,정당인,단국대정외과졸업,"강화,광주,파주군부군수",경기도청정책보좌관,1998,62,0,0,0,0,0,0,0,0,1,0,0,0,27.60000038,matched (3),0,15.26592541
2,인천_경기,부평구,2,국민회의,박수묵,朴秀默,남,1941,57,정당인,경남하동종합고졸업,인천서구청장,인천광역시보건복지국장,1998,57,0,0,0,0,0,0,0,0,1,0,0,1,27.60000038,matched (3),0,15.26592541
2,인천_경기,연수구,2,국민회의,신원철,申元澈,남,1941,56,인천연수구청장,상지대경영학과졸업,조선일보사회부기자,인천교육발전연구소이사장,1998,57,0,0,0,0,0,0,0,0,1,0,0,1,27.60000038,matched (3),0,15.26592541
2,인천_경기,고양시,2,국민회의,신동영,申東泳,남,1944,53,고양시장,건국대정외과졸업,고양시장,고양JC초대회장,1998,54,0,0,0,0,0,0,0,0,1,0,0,1,27.60000038,matched (3),0,15.26592541
2,인천_경기,남양주시,2,국민회의,김영희,金榮熙,남,1942,56,공무원,중앙대철학과졸업,국민회의경기도지부부지부장,남양주시장,1998,56,0,0,0,0,0,0,0,0,0,0,1,1,27.60000038,matched (3),0,15.26592541
2,인천_경기,광명시,2,국민회의,백재현,白在鉉,남,1951,46,세무사,경기대무역학과졸업,광명시의회총무상임위원장,경기도의회통상상임위원장,1998,47,0,0,0,0,0,0,0,0,0,0,0,1,27.60000038,matched (3),0,15.26592541
2,인천_경기,강화군,2,국민회의,김선흥,金善興,남,1936,62,공무원,동국대법정대학원졸업,강화군수,연세대외래교수,1998,62,0,0,0,0,0,1,0,0,0,0,1,1,27.60000038,matched (3),2,15.26592541
2,인천_경기,양주군,4,무소속,김상헌,金相憲,남,1946,51,정치인,서울시립대원예학과졸업,새마을운동양주군지회장,4대경기도의회보사환경위원회위원장,1998,52,0,0,0,0,0,0,0,0,1,0,0,0,15.26592541,master only (1),0,15.26592541
2,인천_경기,안양시,4,무소속,김규봉,金圭奉,남,1955,42,바스톡코리아사사장(경제인),고려대정책과학대학원1년중퇴,"고시행정직합격,국방부임용",국민명예협회장,1998,43,0,0,1,1,0,1,0,0,0,1,0,0,15.26592541,master only (1),2,15.26592541
2,인천_경기,부천시,5,무소속,김옥현,金玉炫,남,1949,48,무직,방통고졸업,부천시의회예산결산특별위원장,경기도의회건설.교통위원장,1998,49,0,0,0,0,0,0,0,0,0,0,0,0,15.26592541,master only (1),0,15.26592541
2,인천_경기,남양주시,4,무소속,최경선,崔庚仙,남,1941,57,무,고려대경제학과졸업,대한상공회의소이사,경기도정무부지사,1998,57,0,0,1,1,1,0,0,0,0,0,0,0,15.26592541,master only (1),1,15.26592541
2,인천_경기,가평군,7,무소속,양재수,梁在秀,남,1940,58,농업,건국대법학과졸업,외서면장,경기도의회예결위원장,1998,58,0,0,0,0,0,0,0,0,0,0,0,0,15.26592541,master only (1),0,15.26592541
2,인천_경기,가평군,6,무소속,신현정,申鉉晶,남,1944,53,농업,가평초교졸업,가평문화원장,경기문화재단자문위원,1998,54,0,0,0,0,0,0,0,0,0,0,0,0,15.26592541,master only (1),0,15.26592541
2,인천_경기,의왕시,5,무소속,신창현,申昌賢,남,1953,44,공무원,고려대행정학과졸업,의왕시장,NA,1998,45,0,0,1,1,1,0,0,0,0,0,1,0,15.26592541,master only (1),1,15.26592541
2,인천_경기,여주군,5,무소속,권재국,權在國,남,1955,42,정당인,고려대교육대학원졸업,경기도의회의원,민주당여주군지구당부위원장,1998,43,0,0,1,1,0,1,0,0,1,0,0,0,15.26592541,master only (1),2,15.26592541
2,인천_경기,옹진군,5,무소속,이병화,李炳華,남,1950,48,무,건국대화공학과졸업,인천광역시의회부의장,국민회의인천시지부장,1998,48,0,0,0,0,0,0,0,0,0,0,0,0,15.26592541,master only (1),0,15.26592541
2,인천_경기,고양시,4,무소속,이성호,李星鎬,남,1934,63,무직,고양종고졸업,고양군부군수,동두천시부시장,1998,64,0,0,0,0,0,0,0,0,0,0,0,0,15.26592541,master only (1),0,15.26592541
2,인천_경기,안양시,5,무소속,이병택,李丙澤,남,1944,54,한국지방자치연구소소장,고려대사회학과졸업,안양문화원장,제4대경기도의회의원,1998,54,0,0,1,1,1,0,0,0,0,0,0,0,15.26592541,master only (1),1,15.26592541
2,인천_경기,화성군,4,무소속,이태섭,李泰燮,남,1943,55,정당인,성균관대경제학과졸업,화성군수,경기도지사비서실장,1998,55,0,0,0,0,0,0,0,0,1,0,0,0,15.26592541,master only (1),0,15.26592541
2,인천_경기,의정부시,4,무소속,이수만,李秀萬,남,1948,49,목사,신학대신학과제적,공선협서울공동대표,고엽제피해보상미국청구소송한국대표,1998,50,0,0,0,0,0,0,0,0,0,0,0,0,15.26592541,master only (1),0,15.26592541
2,인천_경기,가평군,8,무소속,지기원,池起元,남,1952,45,축산업,가평종고졸업,"가평군의회1,2대의원",NA,1998,46,0,0,0,0,0,0,0,0,0,0,0,0,15.26592541,master only (1),0,15.26592541
2,인천_경기,강화군,4,무소속,이영화,李榮和,여,1944,54,물리치료사,고려대초급대학물리요법과졸업,고려수지요법학회강화지회장,대한적십자인천광역지사대의원,1998,54,0,0,1,1,1,0,0,0,0,0,0,0,15.26592541,master only (1),1,15.26592541
2,인천_경기,남동구,5,무소속,윤병수,尹炳秀,남,1939,58,무,건국대행정학과2년중퇴,전남동구청장,새정치국민회의남동을지구당상무위원장,1998,59,0,0,0,0,0,0,0,0,0,0,0,0,15.26592541,master only (1),0,15.26592541
2,인천_경기,안성시,4,무소속,한영식,韓英植,남,1951,46,회사원,안성산업대재학,새정치국민회의안성시지구당부위원장,21세기안성발전연구원이사장,1998,47,0,0,0,0,0,0,0,0,0,0,0,1,15.26592541,master only (1),0,15.26592541
2,인천_경기,안산시,7,무소속,윤문원,尹文遠,남,1953,44,21세기안산발전연구소소장,한양대정치외교학과졸업,국회입법보좌관,1995.6.27안산시장출마,1998,45,0,0,0,0,0,0,0,0,0,0,0,0,15.26592541,master only (1),0,15.26592541
2,인천_경기,옹진군,6,무소속,이상철,李相哲,남,1944,53,해운업,백령고졸업,인천시의회의원,(주)옹진해운대표이사,1998,54,0,0,0,0,0,0,0,0,0,0,0,0,15.26592541,master only (1),0,15.26592541
2,인천_경기,시흥시,6,무소속,정언양,鄭彦陽,남,1938,59,시흥시장,고려대임학과졸업,시흥시부시장,NA,1998,60,0,0,1,1,1,0,0,0,1,0,0,0,15.26592541,master only (1),1,15.26592541
2,인천_경기,과천시,5,무소속,김진숙,金珍淑,여,1955,43,과천시의원,서울대의류학과졸업,과천시의회부의장,과천발전특별위원회위원장,1998,43,1,0,0,1,0,0,0,0,1,0,0,0,15.26592541,master only (1),1,15.26592541
2,인천_경기,용인시,5,무소속,김학규,金學奎,남,1947,50,자영업,수원고졸업,경기도의원,15대총선출마,1998,51,0,0,0,0,0,0,0,0,0,0,0,0,15.26592541,master only (1),0,15.26592541
2,인천_경기,부천시,6,무소속,한상운,韓相雲,남,1943,54,시민운동가,성균관대경영학과졸업,경기도의회의원,노인전철요금면제대책(위)상임위원장,1998,55,0,0,0,0,0,0,0,0,0,0,0,0,15.26592541,master only (1),0,15.26592541
2,인천_경기,연수구,4,무소속,하석용,河碩容,남,1949,49,세무사,방송대경제학과졸업,남인천세무사협의회장,청량산살리기시민모임상임공동대표,1998,49,0,0,0,0,0,0,0,0,0,0,0,0,15.26592541,master only (1),0,15.26592541
2,인천_경기,용인시,6,무소속,박승웅,朴勝雄,남,1945,52,무,연세대정치외교학과졸업,대한민국제14대국회의원,민주자유당서울시지부사무처장,1998,53,0,1,0,1,0,0,0,0,0,0,0,0,15.26592541,master only (1),1,15.26592541
2,인천_경기,안산시,6,무소속,송진섭,宋振燮,남,1949,48,공무원,덕수상고졸업,현안산시장,"97,녹색공무원상수상",1998,49,0,0,0,0,0,0,0,0,0,0,1,0,15.26592541,master only (1),0,15.26592541
2,인천_경기,하남시,5,무소속,박영길,朴英吉,남,1941,56,자영업,경희대법학과졸업,하남정보고등학교운영위원,한국자유총연맹하남시지부장,1998,57,0,0,0,0,0,0,0,0,0,0,0,0,15.26592541,master only (1),0,15.26592541
2,인천_경기,오산시,4,무소속,정기철,鄭基哲,남,1934,64,상공인,건국대법학과졸업,새정치국민회의오산시화성군지구당상임고문,경기도체육회부회장,1998,64,0,0,0,0,0,0,0,0,0,0,0,0,15.26592541,master only (1),0,15.26592541
2,인천_경기,옹진군,4,무소속,김봉걸,金奉傑,남,1938,59,무직,조양고졸업,옹진군부군수,고양시공영개발사업소장,1998,60,0,0,0,0,0,0,0,0,0,0,0,0,15.26592541,master only (1),0,15.26592541
2,인천_경기,군포시,5,무소속,심양섭,沈良燮,남,1960,37,정치인,서울대동양사학과졸업,조선일보정치부기자,자유민주연합부대변인,1998,38,1,0,0,1,0,0,0,0,1,0,0,0,15.26592541,master only (1),1,15.26592541
2,인천_경기,가평군,5,무소속,민명기,閔明基,남,1946,51,농업,가평종고졸업,경기도의회의원,공무원18년,1998,52,0,0,0,0,0,0,0,0,0,0,0,0,15.26592541,master only (1),0,15.26592541
2,인천_경기,성남시,4,무소속,오성수,吳誠洙,남,1935,63,성남시장,고려대수학과중퇴,내무부감사담당관,성남시초대민선시장,1998,63,0,0,1,1,0,0,0,0,1,0,0,0,15.26592541,master only (1),1,15.26592541
2,인천_경기,수원시,4,무소속,심재덕,沈載德,남,1939,59,수원시장,서울대농대잠사과졸업,수원문화원장,(현)수원시장,1998,59,1,0,0,1,0,0,0,0,1,0,0,1,15.26592541,master only (1),1,15.26592541
2,인천_경기,시흥시,5,무소속,장석봉,張錫奉,남,1939,59,무직,인천선인중학교졸업,대원제강(주),고명산업,1998,59,0,0,0,0,0,0,0,0,0,0,0,0,15.26592541,master only (1),0,15.26592541
2,인천_경기,과천시,6,무소속,민병학,閔丙鶴,남,1938,60,건설업,건국대행정학과졸업,국방부부이사관,충청향우회과천시협의회회장,1998,60,0,0,0,0,0,0,0,0,0,0,0,0,15.26592541,master only (1),0,15.26592541
2,인천_경기,안산시,5,무소속,김선필,金善弼,남,1954,43,사업,한양대토목환경공과대학원재중,"한국청년지도자연합회초대,2대회장",대한정의사회구현봉사회중앙회장,1998,44,0,0,0,0,0,1,0,0,0,0,0,0,15.26592541,master only (1),2,15.26592541
2,인천_경기,양평군,5,무소속,민병채,閔丙采,남,1938,60,현양평군수,창원대공과대학원졸업,대령예편(1986년),삼선공업주식회사대표이사/사장(1995년),1998,60,0,0,0,0,0,1,0,0,1,0,0,1,15.26592541,master only (1),2,15.26592541
2,인천_경기,의왕시,4,무소속,김태웅,金泰雄,남,1957,40,시의회의원,둥국대경영학과졸업,시의회의원,NA,1998,41,0,0,0,0,0,0,0,0,1,0,0,0,15.26592541,master only (1),0,15.26592541
2,인천_경기,오산시,3,자민련,유관진,兪官鎭,남,1938,59,현오산시장,오산중졸업,오산시장,오산시기획감사실장,1998,60,0,0,0,0,0,0,0,0,1,0,0,1,1.100000024,matched (3),0,15.26592541
2,인천_경기,안성시,3,자민련,진용관,陳庸寬,남,1939,58,무,경희대졸업,용인군수,파주부시장,1998,59,0,0,0,0,1,0,0,0,0,0,0,0,1.100000024,matched (3),1,15.26592541
2,인천_경기,파주시,3,자민련,이찬영,李贊永,남,1934,63,정당인,건국대법학과졸업,파주군수,자유민주연합파주시지구당위원장,1998,64,0,0,0,0,0,0,0,0,1,0,0,0,1.100000024,matched (3),0,15.26592541
2,인천_경기,수원시,3,자민련,이호선,李浩善,남,1933,64,수원시민회회장,건국대행정대학원졸업,경기도기획관리실장역임,수원시장역임,1998,65,0,0,0,0,0,1,0,0,0,1,0,0,1.100000024,matched (3),2,15.26592541
2,인천_경기,남동구,3,자민련,이헌복,李憲馥,남,1943,55,무직,성균관대경영학과졸업,2대인천광역시남동구의회2기의장,남동구체육회이사,1998,55,0,0,0,0,0,0,0,0,0,0,0,1,1.100000024,matched (3),0,15.26592541
2,인천_경기,포천군,3,자민련,박윤국,朴允國,남,1956,42,정당인,명지대토목공학과졸업,초대포천군의회의원,경기도의회운영위원장,1998,42,0,0,0,0,0,0,0,0,1,0,0,0,1.100000024,matched (3),0,15.26592541
2,인천_경기,양평군,3,자민련,서광원,徐光源,남,1939,58,양평군의료보험조합대표이사,성균관대상학과졸업,재경양평군민회이사,"자유민주연합가평,양평지구당부위원장",1998,59,0,0,0,0,0,0,0,0,0,1,0,0,1.100000024,matched (3),0,15.26592541
2,인천_경기,평택시,3,자민련,김선기,金善基,남,1953,45,평택시장,성균관대경영학과졸업,행정고등고시합격,평택군수,1998,45,0,0,0,0,0,0,0,0,1,0,0,1,1.100000024,matched (3),0,15.26592541
2,인천_경기,계양구,3,자민련,이헌진,李憲珍,남,1937,61,계양구청장,영남대법학과중퇴,월간부산여성편집국장,NA,1998,61,0,0,0,0,0,0,0,0,1,0,0,0,1.100000024,matched (3),0,15.26592541
2,인천_경기,남구,3,자민련,강승훈,姜承勳,남,1957,41,경영컨설턴트,인하대경영대학원졸업,초대인천시의원,동인천JC회장,1998,41,0,0,0,0,0,1,0,0,0,0,0,0,1.100000024,matched (3),2,15.26592541
2,인천_경기,동두천시,3,자민련,이덕호,李德浩,남,1941,56,자민련지구당위원장,고려대철학과졸업,제13대국회의원,자유민주연합동두천시.양주군지구당위원장,1998,57,0,0,1,1,1,0,0,0,0,0,0,0,1.100000024,matched (3),1,15.26592541
2,인천_경기,안양시,1,한나라당,이석용,李奭鎔,남,1938,60,정치인,서울대법학과졸업,제11대국회의원,초대민선안양시장,1998,60,1,0,0,1,0,0,0,0,1,0,0,1,25.79999924,matched (3),1,15.26592541
2,인천_경기,포천군,1,한나라당,이진호,李進鎬,남,1925,73,포천군수,단국대법학과졸업,경기도의원,포천군수,1998,73,0,0,0,0,0,0,0,0,1,0,0,1,25.79999924,matched (3),0,15.26592541
2,인천_경기,부천시,1,한나라당,이해선,李海宣,남,1943,54,부천시장,연세대의과대학원졸업,부천시장(현),연세대의과대학내과교실외래교수(현),1998,55,0,1,0,1,0,1,0,0,1,0,0,0,25.79999924,matched (3),2,15.26592541
2,인천_경기,의정부시,1,한나라당,홍남용,洪南用,남,1939,59,의정부시장,성균관대중퇴,경기도의회의원,"한국BBS의정부,동두천,양주지부장",1998,59,0,0,0,0,0,0,0,0,1,0,0,0,25.79999924,matched (3),0,15.26592541
2,인천_경기,하남시,1,한나라당,박덕진,朴德鎭,남,1943,54,건설업,동북고졸업,하남시의회의원및의회의장,신장라이온스클럽회장,1998,55,0,0,0,0,0,0,0,0,0,0,0,0,25.79999924,matched (3),0,15.26592541
2,인천_경기,이천시,1,한나라당,이사현,李師賢,남,1952,45,고려자동차운전전문학원대표,건국대행정대학원졸업,민자당이천시지구당사무국장,이천로타리클럽회장,1998,46,0,0,0,0,0,1,0,0,0,1,0,0,25.79999924,matched (3),2,15.26592541
2,인천_경기,남동구,1,한나라당,백용천,白龍天,남,1949,49,국제상사대표,서독뮌헨전문경영대졸업,백두산악회회장,남동구의회초대의원,1998,49,0,0,0,0,1,0,0,0,0,1,0,0,25.79999924,matched (3),1,15.26592541
2,인천_경기,고양시,1,한나라당,황교선,黃校선,남,1938,59,한일약품공업(주)대표이사부회장,홍익대경영대학원졸업,경기도의회의원,경기도의회예산결산위원장,1998,60,0,0,0,0,0,1,0,0,0,1,0,0,25.79999924,matched (3),2,15.26592541
2,인천_경기,성남시,1,한나라당,황한섭,黃漢燮,남,1945,52,정당인,명지전문대중퇴,한나라당종교특위위원장,한나라당총재특별보좌역,1998,53,0,0,0,0,0,0,0,0,1,0,0,0,25.79999924,matched (3),0,15.26592541
2,인천_경기,동두천시,1,한나라당,방제환,方濟煥,남,1937,60,공무원,서울대행정대학원졸업,현동두천시장,경기도의회사무처장,1998,61,1,0,0,1,0,1,0,0,0,0,1,1,25.79999924,matched (3),2,15.26592541
2,인천_경기,남양주시,1,한나라당,안종목,安淙睦,남,1947,50,정당인,미기재,신한국당국책자문위원,경기도4-H지도자협의회의장,1998,51,0,0,0,0,0,0,0,0,1,0,0,0,25.79999924,matched (3),0,15.26592541
2,인천_경기,구리시,1,한나라당,이무성,李茂成,남,1942,55,공무원,중앙대경영학과졸업,구리시의료보험조합대표이사,현구리시장,1998,56,0,0,0,0,0,0,0,0,0,0,1,0,25.79999924,matched (3),0,15.26592541
2,인천_경기,양주군,1,한나라당,윤명노,尹明老,남,1934,63,공무원,국학대1년수료,양주군부군수,현양주군수,1998,64,0,0,0,0,0,0,0,0,0,0,1,1,25.79999924,matched (3),0,15.26592541
2,인천_경기,시흥시,1,한나라당,이혁근,李赫根,남,1938,59,시흥시의회의원,국민대농업경제학과졸업,제1대시흥시의회의원,제2대시흥시의회의원,1998,60,0,0,0,0,0,0,0,0,1,0,0,0,25.79999924,matched (3),0,15.26592541
2,인천_경기,안성시,1,한나라당,이동희,李東熙,남,1944,54,정당인,경희대정외과4년중퇴,한나라당안성시지구당사무국장,안법고총동문회부회장,1998,54,0,0,0,0,0,0,0,0,1,0,0,0,25.79999924,matched (3),0,15.26592541
2,인천_경기,가평군,1,한나라당,남궁재,南宮재,남,1948,49,가평군의회의장,청평공고졸업,평화통일자문위원,가평군의회의장,1998,50,0,0,0,0,0,0,0,0,0,0,0,0,25.79999924,matched (3),0,15.26592541
2,인천_경기,강화군,1,한나라당,윤명길,尹命吉,남,1950,47,농업,강서중졸업,경기도4-H연합회장,강화군의회의장,1998,48,0,0,0,0,0,0,0,0,0,0,0,0,25.79999924,matched (3),0,15.26592541
2,인천_경기,의왕시,1,한나라당,박천복,朴天福,남,1955,43,정당인,단국대행정대학원졸업,한국환경복지문제연구원장,한나라당의왕·과천지구당수석부위원장,1998,43,0,0,0,0,0,1,0,0,1,0,0,0,25.79999924,matched (3),2,15.26592541
2,인천_경기,부평구,1,한나라당,서정식,徐廷植,남,1943,54,정당인,단국대대학원졸업(경영학석사),"단국대장학,학생과장",민주자유당인천시지부사무처장,1998,55,0,0,0,0,0,1,0,0,1,0,0,0,25.79999924,matched (3),2,15.26592541
2,인천_경기,양평군,1,한나라당,박수천,朴壽天,남,1948,49,양평발전연구소소장,동국대행정학과졸업,한나라당중앙위원,"지평중,고등학교총동창회장",1998,50,0,0,0,0,0,0,0,0,0,0,0,0,25.79999924,matched (3),0,15.26592541
2,인천_경기,연천군,1,한나라당,이중익,李重翼,남,1942,55,(현)군수,고려대법학과졸업,경기도의회의원,(현)연천군수,1998,56,0,0,1,1,1,0,0,0,1,0,0,1,25.79999924,matched (3),1,15.26592541
2,인천_경기,연수구,1,한나라당,김용국,金容國,남,1945,52,정당인,연세대영문학과졸업,제13대국회의원(이강희)보좌관,NA,1998,53,0,1,0,1,0,0,0,0,1,0,0,0,25.79999924,matched (3),1,15.26592541
2,인천_경기,광명시,1,한나라당,유희두,柳熙斗,남,1938,59,정당인,경복고졸업,경기도내무국장역임,경기도광명시부시장역임,1998,60,0,0,0,0,0,0,0,0,1,0,0,0,25.79999924,matched (3),0,15.26592541
2,인천_경기,계양구,1,한나라당,박희룡,朴喜龍,남,1941,56,정당인,연세대학원정치학과졸업,한나라당계양강화갑지구당수석부위원장,NA,1998,57,0,1,0,1,0,1,0,0,1,0,0,0,25.79999924,matched (3),2,15.26592541
2,인천_경기,파주시,1,한나라당,박두운,朴斗運,남,1940,57,수의사,서울시립대수의학과졸업,민주평화통일자문위원,한나라당파주시지구당부위원장,1998,58,0,0,0,0,0,0,0,0,0,0,0,0,25.79999924,matched (3),0,15.26592541
2,인천_경기,평택시,1,한나라당,박정수,朴正洙,남,1947,50,정당인,단국대법학과졸업,민주당평택시갑지구당위원장,민한당유치송총재보좌관,1998,51,0,0,0,0,0,0,0,0,1,0,0,0,25.79999924,matched (3),0,15.26592541
2,인천_경기,과천시,1,한나라당,박주을,朴柱乙,남,1962,35,민법교수,고려대법학과졸업,수원전문대민법겸임교수,한나라당과천.의왕수석부위원장,1998,36,0,0,1,1,1,0,0,0,0,0,0,0,25.79999924,matched (3),1,15.26592541
2,인천_경기,오산시,1,한나라당,이윤종,李允鐘,남,1946,52,건설업,우석대환경위생과졸업,오산시의회의원,경기도의회의원,1998,52,0,0,0,0,0,0,0,0,0,0,0,0,25.79999924,matched (3),0,15.26592541
2,인천_경기,서구,1,한나라당,권중광,權重光,남,1944,53,서구청장,인천고졸업,석남동새마을금고이사장,인천광역시의회의원,1998,54,0,0,0,0,0,0,0,0,1,0,0,0,25.79999924,matched (3),0,15.26592541
2,인천_경기,여주군,1,한나라당,김송현,金松賢,남,1935,62,한의사,연세대보건대학원졸업,경기도의회의원,여주군한의사회·약사회회장,1998,63,0,1,0,1,0,1,0,0,0,0,0,0,25.79999924,matched (3),2,15.26592541
2,인천_경기,군포시,1,한나라당,조원극,趙源克,남,1932,65,공무원,건국대행정대학원졸업,국립공원관리공단기획이사,초대민선군포시장,1998,66,0,0,0,0,0,1,0,0,0,0,1,0,25.79999924,matched (3),2,15.26592541
2,인천_경기,화성군,1,한나라당,박상림,朴祥林,남,1945,53,주식회사한국차체부사장,서울대정치학과졸업,월간언론과비평발행인,NA,1998,53,1,0,0,1,0,0,0,0,0,1,0,0,25.79999924,matched (3),1,15.26592541
2,인천_경기,남구,1,한나라당,민봉기,閔鳳基,남,1936,62,공무원,국제대법학과3년중퇴,남구민선구청장,부평구관선구청장,1998,62,0,0,0,0,0,0,0,0,0,0,1,0,25.79999924,matched (3),0,15.26592541
2,인천_경기,용인시,1,한나라당,윤병희,尹秉熙,남,1942,55,용인시장,경희대경영대학원졸업,김포군수,용인군수,1998,56,0,0,0,0,0,1,0,0,1,0,0,1,25.79999924,matched (3),2,15.26592541
2,인천_경기,안산시,1,한나라당,이상용,李相龍,남,1937,60,정치인,한양대생산개발대학원졸업,"광명,안산,부천,수원시장",경기도기획관리실장,1998,61,0,0,0,0,0,1,0,0,1,0,0,0,25.79999924,matched (3),2,15.26592541
2,제주,남제주군,4,국민신당,강영지,姜英智,남,1939,58,정당인,제주대법학과1년중퇴,전월간제주정경발행인,NA,1998,59,0,0,0,0,0,0,0,0,1,0,0,0,14.01428604,matched (3),0,18.78051949
2,제주,북제주군,2,국민회의,김군택,金君澤,남,1944,54,정당인,제주농업고졸업,초대북제주군의회의원,제15대김대중대통령후보북군선거대책본부장,1998,54,0,0,0,0,0,0,0,0,1,0,0,0,29.9285717,matched (3),0,18.78051949
2,제주,제주시,2,국민회의,김태환,金泰煥,남,1942,56,정당인,연세대행정대학원졸업,제주시장,제주도행정부지사,1998,56,0,1,0,1,0,1,0,0,1,0,0,1,29.9285717,matched (3),2,18.78051949
2,제주,남제주군,2,국민회의,강태훈,康太勳,남,1940,58,공무원,경남대1년수료,남제주군수,제주도지역경제국장,1998,58,0,0,0,0,0,0,0,0,0,0,1,1,29.9285717,matched (3),0,18.78051949
2,제주,서귀포시,2,국민회의,고시오,高始五,남,1956,41,정당인,동국대경찰행정학과졸업,서귀고등학교총동창회장,국민회의서귀포.남제주군지구당부위원장,1998,42,0,0,0,0,0,0,0,0,1,0,0,0,29.9285717,matched (3),0,18.78051949
2,제주,서귀포시,5,무소속,오광협,吳光協,남,1933,65,공무원,제주대법학과졸업,서귀읍장,서귀포시장(현),1998,65,0,0,0,0,0,0,0,0,0,0,1,0,18.78051949,master only (1),0,18.78051949
2,제주,남제주군,5,무소속,이군선,李君先,남,1934,63,무,제주대법학과졸업,전남제주군수,도식산국장,1998,64,0,0,0,0,0,0,0,0,0,0,0,0,18.78051949,master only (1),0,18.78051949
2,제주,서귀포시,4,무소속,강상주,姜相周,남,1954,44,무직,서울대심리학과졸업,제23회행정고시합격,제주도재정경제국장,1998,44,1,0,0,1,0,0,0,0,0,0,0,1,18.78051949,master only (1),1,18.78051949
2,제주,제주시,1,한나라당,고민수,高玟洙,남,1933,64,공무원,제주상고졸업,북제주군수,제주시장,1998,65,0,0,0,0,0,0,0,0,0,0,1,0,24.2857151,matched (3),0,18.78051949
2,제주,북제주군,1,한나라당,신철주,申喆宙,남,1938,59,공무원,한림공업고졸업,"제주도식산국장,지역경제국장,내무국장","제30대,제31대북제주군수(민선)",1998,60,0,0,0,0,0,0,0,0,0,0,1,1,24.2857151,matched (3),0,18.78051949
2,제주,남제주군,1,한나라당,오승일,吳丞鎰,남,1951,46,자영농,"서귀농고졸업,방송대재학중",남제주군의회초대부의장,제주도의회운영위원장,1998,47,0,0,0,0,0,0,0,0,0,0,0,0,24.2857151,matched (3),0,18.78051949
3,강원,동해시,6,무소속,양승웅,梁昇雄,남,1945,57,동해시의회의원,강릉농업고등학교졸업,쌍용양회노동조합동해공장지부장겸대표위원,동해시의회의장,2002,57,0,0,0,0,0,0,0,0,1,0,0,0,13.14920712,master only (1),0,13.14920712
3,강원,평창군,5,무소속,이경진,李慶鎭,남,1953,48,삼원측량토목설계공사대표,평창고등학교졸업,2001년한국JC특우회강원도회장,(현)평창군의회의원,2002,49,0,0,0,0,0,0,0,0,0,1,0,0,13.14920712,master only (1),0,13.14920712
